base_h1_raw_conflict_fraction_mean,base_h1_raw_cosine_mean,base_h1_raw_dot_mean,base_h1_raw_opposite_sign_parameter_fraction_mean,base_h1_weighted_conflict_fraction_mean,base_h1_weighted_cosine_mean,base_h1_weighted_dot_mean,base_h1_weighted_opposite_sign_parameter_fraction_mean,base_other_conflict_fraction_mean,base_other_cosine_mean,base_other_dot_mean,base_other_opposite_sign_parameter_fraction_mean,base_parameter_norm_mean,base_prediction_norm_mean,base_projection_after_clip_mean,base_total_conflict_fraction_mean,base_total_cosine_mean,base_total_dot_mean,base_total_opposite_sign_parameter_fraction_mean,clip_scale_mean,gradient_sum_relative_residual_max,h1_raw_parameter_norm_mean,h1_raw_prediction_norm_mean,h1_to_base_norm_ratio_mean,h1_weighted_other_conflict_fraction_mean,h1_weighted_other_cosine_mean,h1_weighted_other_dot_mean,h1_weighted_other_opposite_sign_parameter_fraction_mean,h1_weighted_parameter_norm_mean,h1_weighted_prediction_norm_mean,model_state,other_parameter_norm_mean,other_prediction_norm_mean,plain_l2_parameter_norm_mean,plain_l2_prediction_norm_mean,plain_total_conflict_fraction_mean,plain_total_cosine_mean,plain_total_dot_mean,plain_total_opposite_sign_parameter_fraction_mean,sample_count,split,total_norm_before_clip_mean,total_parameter_norm_mean,total_prediction_norm_mean,weighted_h1_to_total_norm_fraction_mean
0.20139264017343522,0.353724992275238,51073.836328125,0.29749895632267,0.2013784646987915,0.35375376641750333,2553.9530334472656,0.29903816282749174,0.3493166446685791,0.15981946736574174,9.926336586475372,0.4575348734855652,29.798610305786134,0.005989475501701235,0.0684644564986229,0.13289422839879989,0.4624776721000671,3784.514471435547,0.29788515269756316,0.005905115557834506,0.00038799966569058597,3870.54697265625,10.625214004516602,7.794749736785889,0.2517501890659332,0.27610581666231154,95.49018020629883,0.46236721277236936,193.52534027099608,0.5312607049942016,full_best,1.9134494185447692,0.0005140396067872643,25.62758798599243,0.005468906601890922,0.13101762905716896,0.4689533293247223,3250.064910888672,0.29693205654621124,5,train,207.1012435913086,207.1012435913086,0.5346231132745742,0.9346864700317383
0.10839410424232483,0.5028767168521882,497742.08125,0.2257923036813736,0.10839621126651763,0.5028717339038848,24886.843359375,0.2257932722568512,0.10512224435806275,0.5667076140642167,104.26388740539551,0.4155090630054474,83.6404525756836,0.013011819496750832,0.08672568127512932,0.06838797479867935,0.6031749486923218,32161.398046875,0.22155695855617524,0.0016547683859243988,5.879493255633861e-05,12299.983984375,16.6043909072876,7.707156944274902,0.23320302218198777,0.26691499501466753,287.28126220703126,0.4447021007537842,615.0006164550781,0.8302195549011231,full_best,2.0348817348480224,0.00037950422847643495,76.19339141845703,0.011816701665520669,0.0667291484773159,0.6022739470005035,29005.049609375,0.22354029417037963,5,validation,662.4710693359375,662.4710693359375,0.8364048838615418,0.9193628311157227
0.20243053138256073,0.3527875542640686,50856.4728515625,0.2983004838228226,0.20242494493722915,0.35280061662197115,2543.320477294922,0.29955379366874696,0.34386510252952573,0.16638571508228778,10.484622931480407,0.4496240973472595,29.81686134338379,0.005990802496671677,0.06839911863207818,0.13389763832092286,0.4615685760974884,3773.3728210449217,0.2943625420331955,0.005912902532145381,0.0003024211328011006,3865.881201171875,10.622881412506104,7.789537143707276,0.24978118538856506,0.28109901696443557,98.87876739501954,0.46019828915596006,193.3047836303711,0.5311440825462341,full_last,1.9646502375602721,0.0005411851569078862,25.641544342041016,0.005469971429556608,0.13205524981021882,0.46802988052368166,3241.1834197998046,0.2922334253787994,5,train,206.89254150390624,206.89254150390624,0.5345135182142258,0.9347102403640747
0.10860457271337509,0.5024574816226959,496583.15625,0.225714772939682,0.10860792249441147,0.5024518311023712,24828.6953125,0.22573131918907166,0.10547942370176315,0.5646779716014863,109.75227317810058,0.41541125178337096,83.50687255859376,0.01301323864609003,0.08646957725286483,0.06853194385766984,0.6026918053627014,32087.328515625,0.22145217657089233,0.0016536495881155134,6.120179023128003e-05,12302.0931640625,16.603397941589357,7.723614692687988,0.23505387604236602,0.26432150304317475,300.75165405273435,0.44476273059844973,615.1023071289062,0.830169939994812,full_last,2.1485987424850466,0.0004028355295304209,76.06422805786133,0.011817480809986592,0.06686443611979484,0.6018353939056397,28938.644140625,0.22344218492507933,5,validation,662.4933349609375,662.4933349609375,0.8363608717918396,0.9195499181747436
0.18842938393354416,0.42724829316139223,24814.22421875,0.3051340878009796,0.18843733072280883,0.427238804101944,1240.6540649414062,0.3029899030923843,0.31746949404478075,0.21325830928981304,2.757063812017441,0.45551823973655703,10.024533557891846,0.005135537264868617,0.022089966759085655,0.1682707116007805,0.46371850967407224,1353.5111022949218,0.30360522866249084,0.0050682334927842024,0.0004011848068330437,5179.105712890625,11.96316089630127,24.372967529296876,0.2712493270635605,0.2292408138513565,46.38374328613281,0.4642726004123688,258.95493469238284,0.5981580197811127,plain_best,1.0568819046020508,0.0004520230111666024,9.197552967071534,0.0047740542329847814,0.16504204720258714,0.4688327729701996,1230.974267578125,0.3064046770334244,5,train,263.62232666015626,263.62232666015626,0.6018663465976715,0.9775773882865906
0.09522796273231507,0.548788058757782,475587.8875,0.2191789209842682,0.09522790461778641,0.5487887740135193,23779.522265625,0.21919819712638855,0.07165965996682644,0.6570229530334473,97.65591468811036,0.40507025420665743,65.72054519653321,0.012548697739839553,0.0632305497303605,0.07150623798370362,0.6157634377479553,28578.054296875,0.21466814875602722,0.0014357268577441574,5.841668098582886e-05,14452.744140625,17.504534912109374,14.835217761993409,0.1679910346865654,0.39977449206635357,477.69930629730226,0.42961819767951964,722.63955078125,0.8752267837524415,plain_best,1.9384532213211059,0.0003693232254590839,61.79286766052246,0.011575190164148808,0.06902253553271294,0.6173064053058624,26854.95234375,0.21604767739772796,5,validation,762.7959350585937,762.7959350585937,0.8815692901611328,0.9390100121498108
0.19527461975812913,0.41627060174942015,25161.3712890625,0.3052268296480179,0.195309554040432,0.41622479557991027,1258.1143585205077,0.3121536910533905,0.2858691245317459,0.2507332956418395,3.2329161047935484,0.45611788630485534,10.018829250335694,0.00513576571829617,0.02231784388422966,0.17351847440004348,0.45417736768722533,1371.911898803711,0.3045361518859863,0.005120995733886957,0.00038881853106431663,5176.409716796875,11.96109094619751,25.860508155822753,0.2604925721883774,0.24446140378713607,52.29505500793457,0.4623244941234589,258.83005981445314,0.5980545580387115,plain_last,1.1014855742454528,0.0004948814341332764,9.224587392807006,0.004774138750508428,0.17153708636760712,0.4570652663707733,1252.667706298828,0.30724659860134124,5,train,263.5532928466797,263.5532928466797,0.6017743110656738,0.9773406863212586
0.09036594182252884,0.5588854908943176,478309.76875,0.21907308101654052,0.09036446809768676,0.5588885486125946,23915.6970703125,0.21900337934494019,0.06753955036401749,0.6720812320709229,106.58185768127441,0.40511278808116913,64.808109664917,0.012532588094472885,0.06266828440129757,0.067802282422781,0.6237898468971252,28633.587890625,0.2145363360643387,0.0014261408825404942,4.993294714950025e-05,14520.0619140625,17.503972244262695,15.532028770446777,0.16814980506896973,0.4016409481409937,522.7438180923461,0.42980511784553527,726.009130859375,0.8751986384391784,plain_last,2.0896691560745237,0.0004043176420964301,61.23560829162598,0.011565754748880863,0.06584801822900772,0.6235797762870788,26987.044140625,0.21580074429512025,5,validation,766.2181396484375,766.2181396484375,0.881547999382019,0.9392992258071899
0.06367836371064187,0.39758283495903013,2751.78828125,0.40278893113136294,0.06367630735039712,0.39758663773536684,137.58944549560547,0.4009009927511215,0.2963604301214218,0.09248323775827885,0.04565608911216259,0.4856321692466736,6.121672344207764,0.026816167682409287,0.05091746374964714,0.038006984442472455,0.48485720753669737,177.62427978515626,0.39907454550266264,0.01812244616448879,0.00015320560487452894,1100.60185546875,22.740229034423827,9.08755989074707,0.22555605471134185,0.12824767380952834,0.4932262599468231,0.4887335360050201,55.029598999023435,1.1370114922523498,shared_initial,0.06736848801374436,0.0001277318806387484,5.814612579345703,0.02444753162562847,0.03867911845445633,0.4765451967716217,165.49141387939454,0.4022527366876602,5,train,57.715921020507814,57.715921020507814,1.1488149046897889,0.9534661173820496
0.07979483753442765,0.33058913946151736,4880.16591796875,0.21882159113883973,0.07979425191879272,0.3305897116661072,244.0083801269531,0.2187804400920868,0.10991881638765336,0.28386223316192627,0.2432185709476471,0.44447705149650574,11.373147773742676,0.03670288249850273,0.07808929085731506,0.03772822916507721,0.47311437129974365,374.39891357421874,0.212856724858284,0.014496499113738537,6.895074329804629e-05,1297.74970703125,28.319947814941408,5.730973911285401,0.24207857251167297,0.16293426752090454,0.7889050006866455,0.4933565616607666,64.88729400634766,1.4159973859786987,shared_initial,0.07465761750936509,0.00012832891661673784,11.005167579650879,0.03303419090807438,0.04224579408764839,0.45441168546676636,347.601953125,0.21463838517665862,5,validation,69.50252838134766,69.50252838134766,1.4303064584732055,0.9331018567085266
